welcome_key.keys,welcome_key.rt,welcome_key.duration,participant,date,expName,psychopyVersion,OS,frameRate,ins1_key.keys,ins1_key.rt,ins1_key.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fish_key_2.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,trial,fish1_p,fish2_p,fish3_p,fish4_p,fish5_p,pond_p,pond_p2,pond_p3,ExpStart_key.keys,ExpStart_key.rt,ExpStart_key.duration,block number,block assignment,fish_key_button.keys,fish_key_button.rt,fish_key_button.duration,fish_key.corr,fish_interval,key_resp_time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,right,1.7036,,1,0,7,7,7,1,8,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,right,3.023,,0,0,8,8,8,1,9,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,0.5009,,1,0,9,9,9,1,10,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,1.0013,,1,0,10,10,10,1,11,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,1.7549,,1,0,11,11,11,1,12,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,1.4707,,1,0,12,12,12,1,13,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,0.5678,,1,0,13,13,13,1,14,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,up,1.3364,,1,0,14,14,14,1,15,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,up,,,,,,,,,,,,,,,,,,,,,,,,
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,1,,,,,,,,,space,5.6615,,1,1condition/mainTrials1.xlsx,right,1.37,,1,1.5,225.6661,0,0,0,0,1,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,2,,,,,,,,,,,,,,right,1.003,,1,1,228.187,0,1,1,1,1,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,3,,,,,,,,,,,,,,right,0.5683,,1,0.5,229.7737,0,2,2,2,1,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,stimuli/blank.jpg,2,3,right
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,4,,,,,,,,,,,,,,left,2.3555,,0,0.5,233.1478,0,3,3,3,1,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/blank.jpg,2,3,right
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,5,,,,,,,,,,,,,,right,1.2369,,1,1.5,236.4039,0,4,4,4,1,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,2,3,right
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,6,,,,,,,,,,,,,,right,0.652,,1,1,238.5739,0,5,5,5,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,2,3,right
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,7,,,,,,,,,,,,,,right,0.3182,,1,1,240.4287,0,6,6,6,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right
,,,amber mclaughlin,2023-10-10_10h33.46.794,Fish_Game,2023.1.3,Win32,58.02820171,,,,,,,,,,,,,8,,,,,,,,,,,,,,right,1.655,,1,1.5,244.1027,0,7,7,7,1,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,2,3,right
